,documentSentiment.magnitude,documentSentiment.score,PetID
809,0.4,0.4,379da0b71
810,0.9,0.9,4b378329b
811,1.0,0.4,d6aa1281f
812,1.9,0.6,db77fdb46
813,2.9,0.1,6ab1ff108
814,1.0,0.1,89bc4559f
815,2.5,0.4,ab1777794
816,3.9,0.4,4298e4c15
817,4.3,0.5,ace26786b
818,7.7,0.4,79bf5eb37
819,3.6,0.2,62d822791
820,1.0,-0.5,cc0a49f6f
821,0.1,0.1,fa8cdf62e
822,0.9,0.9,2204729ca
823,6.2,0.0,81da09ea9
824,0.0,0.0,4f629151c
825,1.9,0.9,9c87d70e5
826,2.2,0.4,10a6c97d5
827,3.8,0.3,f78698cc4
828,3.9,0.3,8a2998a32
829,2.2,0.0,94fa9ff25
830,0.2,0.1,39e0cc98e
831,12.3,0.3,2e41f018c
832,4.0,0.0,5abbde253
833,0.8,0.8,fc8220250
834,0.7,0.3,bb170fd98
835,2.6,0.1,8dd958339
836,5.5,0.5,44f048354
837,2.6,0.1,a83683f66
838,2.2,0.0,fe1edf930
839,1.1,0.4,edd8e11d2
840,1.2,0.6,1a085d132
841,1.9,0.1,0bf9dfa21
842,3.5,0.5,dd8f63c0b
843,7.4,0.5,7edefab1a
844,2.2,0.3,1f0bb9d58
845,2.7,0.1,e7176bba4
846,0.3,0.3,b25ad3ff0
847,2.3,0.7,553752e54
848,1.4,0.7,9bb035799
849,0.7,0.7,3b939b40c
850,0.1,0.0,02fee7295
851,1.0,0.1,fc1ac0d75
852,1.2,0.6,c3b05e0f0
853,3.5,0.3,0510cacd0
854,3.8,0.2,dcc316599
855,2.3,0.1,4e33faa32
856,0.6,0.6,8edfea832
857,0.7,0.3,70aa95825
858,2.5,0.3,e69dd7d09
859,1.2,0.6,336504b7d
860,4.0,0.3,ffe7f0b70
861,2.0,0.0,a6adb9a9f
862,0.5,0.0,310ea711c
863,2.5,0.3,ddd7cc601
864,2.0,0.0,7b5bee232
865,0.7,0.3,0052dcf47
866,1.4,0.4,37fdaf339
867,0.6,0.0,9bec6db97
868,0.6,-0.3,af317c330
869,2.6,0.3,01231c438
870,0.0,0.0,8063090ec
871,2.5,0.6,1c2dfa92d
872,3.3,0.2,d320b7121
873,1.2,0.3,a811da408
874,1.9,0.0,087804d85
875,2.7,0.2,87c19915b
876,2.0,0.5,8140d2734
877,1.8,0.6,f6d2c9972
878,0.8,0.2,53f3e56a3
879,3.4,0.5,bcdaf8640
880,4.0,0.2,1811b1412
881,1.3,-0.1,c93e63352
882,1.3,0.4,e19ee42ce
883,6.0,0.4,901ff85c1
884,1.6,0.8,c2016fa08
885,0.7,-0.7,1683f03de
886,3.4,0.1,e218c632b
887,0.8,0.3,d33f898e4
888,0.8,0.1,6da65afb8
889,2.8,0.2,70ffcfbcb
890,0.2,0.0,975d32d75
891,0.3,0.1,9296eb09d
892,1.4,0.4,dffb9869f
893,2.0,0.3,aba84d40f
894,3.4,0.1,694cc5569
895,0.8,-0.1,49f06aa59
896,0.8,0.8,a927d96ba
897,0.0,0.0,1169ea6c5
898,0.3,0.3,a7554fc9e
899,4.8,0.4,89d80665a
900,0.0,0.0,2cb1d59ad
901,1.6,0.8,798a0cb05
902,1.2,0.1,d6fd7962e
903,3.1,0.1,5f79b840f
904,0.5,0.2,d7a772967
905,2.1,0.2,9430d84c5
906,2.2,0.2,0d6b42991
907,2.4,0.6,1eeb4ea81
908,2.5,0.2,1ac7dad15
909,1.6,0.4,632b28a99
910,5.7,0.1,5d53d4bfb
911,1.2,0.2,810ae61da
912,1.9,0.1,bd7f07424
913,3.1,0.0,4d3e3a146
914,1.1,0.5,81a805fda
915,0.8,0.8,15f62e911
916,1.4,0.7,0aa767c04
917,1.3,0.3,75bd3a017
918,2.1,0.5,12b47b4e8
919,1.5,-0.1,b84058aa2
920,1.8,0.4,2abfa66d6
921,3.1,0.6,ccd36a0f2
922,1.7,0.2,6c9e1c82f
923,1.9,0.9,6cfd5f1b5
924,0.9,0.9,6bd1fee01
925,5.8,0.2,4a4d8cadb
926,1.4,0.2,2caa6639a
927,1.3,0.4,9c5f43178
928,1.8,0.1,8bc346340
929,2.1,0.4,d1db8712e
930,3.6,0.1,8f47e7ad3
931,1.1,0.3,7ac66a1c2
932,3.9,0.0,1ba29c00b
933,1.0,0.2,acc327f18
934,2.2,0.1,b82317efb
935,1.6,0.0,b0f2a1939
936,5.1,0.3,4c40ad026
937,4.5,0.3,87074d17f
938,1.8,0.6,110682438
939,4.6,0.0,0f544b558
940,0.0,0.0,1faffda03
941,1.6,0.3,40f17b3a1
942,1.6,0.1,56937e269
943,4.5,0.3,2630db5dc
944,0.3,0.0,6ada9811e
945,0.7,-0.7,1a8503d2f
946,2.1,0.1,88448bdc5
947,2.9,0.1,1cea0ad08
948,2.1,0.5,b48460ef7
949,1.3,0.2,1f64d3191
950,4.8,-0.1,52abcc0fe
951,3.0,0.0,e7d9a3d7e
952,0.4,0.0,c1278fe60
953,4.6,0.3,fbcadae16
954,0.8,0.2,30846007c
955,0.2,0.0,6b42c0d29
956,0.2,0.2,c9a00b80f
957,2.9,0.2,83b705aaa
958,2.4,0.4,c78fa1a45
959,1.1,0.2,fc52c0c82
960,0.5,0.2,21c163648
961,1.3,0.2,983879402
962,2.1,0.5,e73b8f98b
963,12.9,0.0,477456925
964,1.7,0.5,0fa6ba30b
965,1.4,0.2,521320b95
966,1.1,0.4,0e9a2fed4
967,1.9,0.3,3cafd9500
968,0.0,0.0,70c1e9c61
969,2.3,0.5,daabe5f9d
970,2.6,0.5,e985acab0
971,0.5,0.5,82b43d9cd
972,3.6,0.3,b932b3915
973,4.9,0.0,bdff3528c
974,1.4,0.2,5f986901c
975,1.1,0.0,eb5eb875a
976,1.9,0.1,ae0425756
977,1.8,0.6,f222ca167
978,4.0,0.0,26ceb4ba8
979,0.7,0.1,3cd5d9102
980,0.9,0.4,50503b223
981,0.8,0.0,4df43033d
982,2.8,0.9,da1e7c53d
983,1.1,0.5,c6fe4ded3
984,1.8,0.0,2ab616a68
985,1.8,0.9,8ab591301
986,1.6,0.5,40d430494
987,0.9,0.4,80a2e14af
988,0.0,0.0,1f72d4b56
989,2.1,0.5,3141b7931
990,1.5,0.1,9223ae4c4
991,0.4,0.4,37cb01a87
992,0.8,0.8,301e16ab9
993,2.5,0.6,4c74d479c
994,1.4,0.3,62ad62e0a
995,6.9,0.2,323803a9b
996,2.1,0.4,b6fb16dbb
997,1.9,0.3,9467b9867
998,1.9,0.4,c001a0b58
999,1.1,0.3,98fc3ff8e
1000,4.4,0.5,6ae5689d3
1001,1.6,0.1,6dbed5324
1002,2.6,0.4,02f89bdcb
1003,1.7,0.2,7ea900f4d
1004,5.7,0.2,e92ed29c2
1005,1.4,0.3,df356def7
1006,1.1,0.0,44594e996
1007,0.6,0.6,165e11d30
1008,2.5,0.5,2ef82137f
1009,1.5,0.2,21ae91701
1010,2.9,0.1,67967b0b0
1011,3.4,0.1,50abab539
1012,0.6,0.3,bc7eb8b16
1013,2.8,0.7,5b55086b6
1014,4.8,0.3,85587ad13
1015,3.7,0.6,ae2c2b372
1016,1.9,0.4,e052a2a39
1017,3.0,0.3,a81084ff0
1018,0.3,-0.1,0eade2f7c
1019,4.7,0.2,abc69ab7f
1020,3.9,0.2,426132585
1021,2.3,0.4,2857efde3
1022,1.7,0.8,460426eb4
1023,2.7,0.3,5fc06cf73
1024,3.1,0.2,2edeb7931
1025,1.7,0.5,705117847
1026,1.3,0.2,f43bf90ea
1027,1.0,0.2,24dfcc985
1028,2.5,0.5,9024c21fc
1029,12.2,0.2,3a64a5704
1030,1.9,0.3,538a89b59
1031,0.0,0.0,632a3742c
1032,0.8,0.8,9238eb7fc
1033,1.0,0.4,eea72fce5
1034,2.1,0.4,c292a8b67
1035,2.0,0.0,e97e4eb52
1036,3.9,0.0,cdb855a69
1037,0.8,0.8,c04cf0018
1038,0.7,0.1,98780fbb6
1039,3.6,0.3,42ea4ccd8
1040,1.3,-0.1,c960b413e
1041,3.1,0.3,20ef89810
1042,2.3,0.0,084e4c05b
1043,1.0,0.4,2fc753430
1044,1.7,0.4,cea713af9
1045,0.4,0.1,41b98eea2
1046,0.9,0.9,5eacd0a22
1047,3.5,0.7,694b994c8
1048,0.6,-0.3,89cefaa7b
1049,1.8,0.9,4079020a6
1050,2.8,0.7,98782b403
1051,0.9,0.9,93a9cf943
1052,0.0,0.0,8a6f301fa
1053,1.3,0.1,ddafef3c4
1054,1.3,0.3,9a627ad95
1055,0.2,-0.2,ab94fb958
1056,1.4,0.1,ece82128e
1057,0.8,0.3,d37de633e
1058,1.7,0.2,615e51eef
1059,0.8,0.2,c2bc9cfc3
1060,0.2,0.1,acf9a72ca
1061,0.8,0.4,cca005e96
1062,5.6,0.4,b3ff03304
1063,2.7,0.3,084b7e7eb
1064,2.0,0.0,7d86df9b0
1065,1.7,0.1,f03ea3fd5
1066,1.3,0.3,cca4ba626
1067,2.6,0.3,b65fd06e2
1068,2.9,0.0,0e49c7f19
1069,0.8,0.8,6d11e6213
1070,4.8,0.2,fba2f803d
1071,4.6,0.2,651d63dd7
1072,1.1,0.1,7611934a0
1073,0.4,0.4,30f92e1ab
1074,0.3,0.0,4370b5ff7
1075,1.8,0.4,915173d4d
1076,5.4,0.4,7f40cce5f
1077,0.0,0.0,7133307db
1078,0.0,0.0,bf7ee1354
1079,0.0,0.0,c07d6061c
1080,1.7,0.0,2cb770ad7
1081,1.5,0.7,761523328
1082,1.9,0.4,2a73c2356
1083,1.4,0.4,024bc29f1
1084,1.6,0.4,b77b75f2d
1085,0.8,0.4,9c17624f8
1086,1.7,0.5,094c2c3bf
1087,3.6,0.3,0ab4214b4
1088,6.6,0.1,107864aeb
1089,2.5,0.8,fc0b0843c
1090,1.9,0.2,f93fe66ef
1091,2.2,0.0,986e26eeb
1092,0.5,-0.1,15be0f894
1093,1.8,0.1,ee3b21a9a
1094,1.9,0.4,3285d041f
1095,2.1,0.0,e2334b5d7
1096,3.4,0.0,d3975e1bd
1097,2.6,0.3,6e77550de
1098,0.2,0.2,edf74226c
1099,1.3,0.4,97dc6aa32
1100,2.9,0.3,80c134db8
1101,2.5,0.5,ba7adcbe5
1102,3.8,0.5,db9539604
1103,2.6,0.6,218f8bb3a
1104,1.5,0.1,2e1de0bba
1105,2.3,0.3,979710375
1106,7.1,0.2,2831bd2b0
1107,2.2,0.2,f68a56b90
1108,2.2,0.2,38fb7c50c
1109,3.3,0.4,65afa2be4
1110,2.2,0.0,bd30ea4fa
1111,1.5,0.7,44ddc2e22
1112,2.8,0.0,2c137b9a4
1113,1.1,0.5,078bf7e5a
1114,0.3,0.3,163133ac9
1115,0.1,-0.1,ead547f1b
1116,0.1,0.1,16504b328
1117,0.8,0.8,acb108730
1118,2.1,0.4,e9dc82251
1119,0.5,0.2,2e3c8edaf
1120,0.2,0.0,7ac986fd4
1121,3.7,0.4,ed7754046
1122,2.6,0.2,846ca7805
1123,0.2,0.0,bba70dd12
1124,3.1,0.2,9a3c966a9
1125,1.0,0.5,bff5e06f5
1126,1.3,0.0,f45b8360a
1127,0.5,-0.1,f80c1cf7d
1128,0.7,0.2,750f8baba
1129,2.1,0.4,e064d3504
1130,2.5,0.4,bdb89b424
1131,1.7,0.1,56e91b142
1132,2.8,0.5,8c96f8ed3
1133,0.7,0.1,e86a055e3
1134,12.0,0.0,10124968c
1135,0.2,0.0,f0788c412
1136,2.1,0.0,10949ac80
1137,0.8,0.8,7fbd06366
1138,1.4,0.4,97c13bdf2
1139,1.1,-0.1,04f7eafde
1140,2.3,0.5,4f3b3314c
1141,2.9,0.4,35fdb89c9
1142,1.9,0.1,95af010cb
1143,0.7,0.0,2cf4994e7
1144,2.3,0.0,c55f2f503
1145,0.9,0.3,49c8a0216
1146,0.0,0.0,c565589a8
1147,4.1,0.6,6c14f7807
1148,7.9,0.5,7915144f9
1149,1.6,0.4,693a90fda
1150,2.4,0.5,56d7f894f
1151,3.1,0.2,e811cd880
1152,0.3,0.0,f53c216e2
1153,2.3,0.3,728c78b39
1154,3.1,0.0,81015c1aa
1155,4.5,0.5,8cb79284e
1156,1.0,0.5,97a10da78
1157,2.3,0.2,6878a6fe0
1158,2.6,0.5,6d6390b1f
1159,2.5,0.5,80bbb481b
1160,0.9,0.4,07b2296d7
1161,1.9,0.0,a1379a575
1162,3.0,0.7,649930cc8
1163,0.0,0.0,e6aceb97f
1164,1.8,0.4,380deeb29
1165,4.1,0.1,89dd8e9e9
1166,0.6,0.6,ab6c8aca6
1167,1.7,0.5,8cb325d19
1168,2.0,0.5,fa94cdf93
1169,2.1,0.3,391da7c7d
1170,0.0,0.0,485772d7e
1171,3.0,0.2,06afa3c64
1172,3.9,0.4,17d578acc
1173,3.0,0.5,22594186e
1174,0.7,0.1,ec39cb917
1175,0.4,0.2,d0b337200
1176,1.9,0.4,be5fb246e
1177,6.8,0.3,1a1283447
1178,1.0,0.1,6d22192b4
1179,0.9,0.3,6d1d7bcd8
1180,1.7,0.8,ffd506899
1181,0.0,0.0,3d63dfd14
1182,1.5,0.3,fd1cd576c
1183,1.8,0.1,1cbaa3e59
1184,5.4,0.3,485cff597
1185,1.4,0.7,de41ebc79
1186,3.0,0.2,30e900b4a
1187,6.1,0.0,151481179
1188,2.4,0.1,c996b2baf
1189,0.3,-0.3,66c28f55b
1190,2.1,0.4,72e9e5442
1191,3.1,0.2,d76134f00
1192,2.5,0.1,5546a54ef
1193,1.1,0.0,ef50eab33
1194,1.1,0.5,8cccc67d4
1195,3.1,0.0,c7c443855
1196,1.4,0.3,903523a17
1197,1.8,0.0,796382bf4
1198,6.8,0.1,62b2ac9fd
1199,1.6,0.8,8019d0c63
1200,7.4,0.2,8cc7f24f2
1201,3.2,0.0,3d0b85658
1202,0.9,0.9,d229effbf
1203,0.9,0.9,bddf43d72
1204,2.2,0.5,0db02527a
1205,2.7,0.5,17cbebba6
1206,4.1,0.3,1945e2783
1207,2.5,0.4,6cb5e1b06
1208,0.4,0.2,190eba3c6
1209,2.5,0.3,b02f2fafa
1210,0.8,0.8,abaf6c9ee
1211,0.0,0.0,4dc92008d
1212,3.2,0.4,b41cb9e51
1213,2.9,0.7,58bfbd845
1214,4.2,0.3,f98b9d62a
1215,1.5,-0.1,42eac4984
1216,0.0,0.0,64cf73826
1217,0.8,0.3,6097a5c1d
1218,0.7,0.2,7d6847fba
1219,0.7,0.2,0a140a67e
1220,2.0,0.5,4bff9728d
1221,0.2,0.2,d2d48985e
1222,1.6,0.0,f2117b204
1223,3.1,0.6,fc32a88f1
1224,0.0,0.0,d85a78cf9
1225,2.2,0.5,d43335198
1226,0.0,0.0,469bd2504
1227,1.7,-0.3,5c2fdb3cd
1228,0.7,0.3,c3b94defa
1229,0.1,0.1,02eb29707
1230,0.7,0.0,e4e5ea1d2
1231,2.4,0.4,a61da96ad
1232,4.4,0.7,87615b2c6
1233,3.2,0.4,eda2151fa
1234,2.0,0.6,f8b702182
1235,0.9,0.9,878e36da4
1236,4.1,0.1,75b13bc88
1237,3.6,0.2,b2056e185
1238,0.1,0.0,f4ae0ba7a
1239,2.1,0.3,325a6a746
1240,3.5,0.5,75fa09239
1241,5.4,0.3,f026fa4b5
1242,5.4,0.6,89a6620e3
1243,1.9,0.0,858f4c013
1244,1.2,0.4,4d98e5623
1245,2.8,0.2,89523a695
1246,2.1,0.2,b60bc872a
1247,0.4,0.4,143a52d8b
1248,1.9,0.5,8ff2c63c4
1249,2.4,0.1,8415aff49
1250,0.8,0.8,1b59f9f38
1251,2.1,0.2,dc56ff89a
1252,0.1,0.0,5113edf84
1253,3.5,0.2,7d1030b42
1254,1.9,-0.1,2f60db1f7
1255,1.7,0.5,e95d902dc
1256,2.9,0.5,e8be13bdf
1257,3.2,0.0,63057be1d
1258,3.5,0.1,db03ddc32
1259,1.6,0.0,eebee574e
1260,2.6,0.5,7a6a9aace
1261,6.1,0.3,b98316a91
1262,0.2,0.1,322244807
1263,0.0,0.0,f0193b572
1264,1.4,0.3,2f1c0947d
1265,0.9,0.9,2fcdfb0e1
1266,0.7,0.7,685b2cbe4
1267,2.5,0.3,109c4f5a8
1268,0.8,0.8,2d572bc20
1269,2.9,0.4,4501c8125
1270,0.2,0.2,8f2c9671d
1271,0.9,0.9,1c128e02a
1272,2.7,0.3,b80b51bda
1273,1.4,0.3,4c674cc1f
1274,1.3,0.1,dffa9e326
1275,3.5,0.1,c40052aba
1276,1.8,0.4,1498a5e81
1277,2.9,0.4,15df9cd46
1278,2.0,0.3,c9e2b26c4
1279,0.6,0.6,4359d65e7
1280,0.8,0.1,2fb24b53d
1281,11.4,0.1,002278114
1282,2.8,0.7,0008c5398
1283,2.4,0.3,cb9eb954c
1284,2.5,0.4,78c3c7f21
1285,1.2,0.2,ff16e6dad
1286,2.4,0.3,81c4d25d6
1287,0.3,0.3,9ad448a42
1288,2.8,0.7,8606e8738
1289,1.8,0.0,ca8306c33
1290,1.5,0.1,e76929e2b
1291,0.3,0.0,687e9c33c
1292,0.3,0.3,f7554df6d
1293,1.0,-0.5,52a23ae9d
1294,3.2,0.3,e585b064b
1295,3.1,0.0,7d0aedfb3
1296,0.9,0.9,74f391caa
1297,4.9,0.3,ea383096f
1298,2.6,0.2,0b6022baa
1299,2.1,0.3,62eac41fa
1300,2.5,0.3,87f9ef7a5
1301,1.9,0.4,e2e7a93fe
1302,24.5,0.0,b1c83d13b
1303,4.4,0.3,736b228b9
1304,6.2,0.3,8abd212c6
1305,1.7,0.0,8b1151deb
1306,0.0,0.0,a3d4585c2
1307,1.2,0.2,acb0b26ff
1308,0.9,0.4,410490c8d
1309,0.0,0.0,87ef4d3ca
1310,0.7,0.2,51572cdd3
1311,3.8,0.5,220d4394a
1312,0.7,0.3,162e703e6
1313,1.8,0.5,6ef7f0012
1314,2.2,0.4,5742d498f
1315,1.0,0.5,605f9cd41
1316,2.1,0.3,c9364a529
1317,15.0,0.0,9a1715a97
1318,0.5,-0.5,10d83c05d
1319,2.7,0.1,9baf0d577
1320,0.8,0.0,48d1bb550
1321,0.1,0.0,72c9986ac
1322,4.8,0.0,bbbeb3ab0
1323,1.7,0.1,bf456451e
1324,1.5,0.1,dd7ad37e7
1325,0.3,0.3,571ce0202
1326,3.0,0.3,603d1d51c
1327,3.6,0.3,146005aa0
1328,1.0,0.3,cad25c91b
1329,4.1,0.5,aba03a4c5
1330,0.0,0.0,08438c720
1331,6.2,0.0,8520800b1
1332,3.7,0.6,850a43f90
1333,5.5,0.2,55a754f92
1334,2.6,0.3,7b8924342
1335,1.1,0.2,dfa8ac290
1336,3.8,0.2,74b7d275a
1337,0.9,0.0,4a66f74ff
1338,1.7,0.4,47ee9c210
1339,0.7,0.1,8ced67d36
1340,2.5,0.0,275ce4c9b
1341,4.8,0.3,b74c47541
1342,0.8,0.2,cb0309848
1343,2.4,0.2,5aefb7197
1344,2.1,0.4,d7185ffc1
1345,0.0,0.0,f160ae385
1346,1.3,0.0,fcffea7c0
1347,1.6,0.2,d471c1ff7
1348,1.2,0.3,8e3c58de2
1349,2.8,0.5,8e6e9b877
1350,1.1,0.0,e5cf352b2
1351,0.9,0.9,6648175ff
1352,1.3,0.4,7d11f10b1
1353,4.0,0.0,59f4e3255
1354,2.1,0.7,c9d24314b
1355,1.8,0.0,175f4a910
1356,5.8,0.3,2c4089e4f
1357,1.0,0.5,d56674978
1358,3.3,0.4,fb8efea32
1359,1.3,-0.6,e4deffd71
1360,0.9,0.9,915c4ba66
1361,2.3,0.3,1069c72a9
1362,1.8,0.4,8aa74d2d2
1363,4.2,0.5,1be1868fd
1364,3.1,0.5,756d92515
1365,1.6,0.8,d59f3a6cc
1366,0.5,0.0,79531026f
1367,0.9,0.4,e80386a28
1368,0.4,0.1,89af60ff3
1369,1.9,0.9,207ad2902
1370,1.1,0.2,3dd6ea6bb
1371,0.3,0.1,7a1609dd4
1372,0.0,0.0,69a1c3147
1373,0.7,0.3,b641cecaf
1374,0.8,0.8,e89b02af3
1375,0.8,0.1,bc7b17cd5
1376,8.9,0.1,e53933782
1377,2.8,0.2,3f0c30d12
1378,0.7,0.1,8d6208f11
1379,1.7,0.5,0497f7012
1380,0.8,0.8,d2512e37a
1381,1.1,0.0,0af685a60
1382,1.2,0.3,b48aa9d4a
1383,1.8,-0.2,1cbe873e7
1384,1.4,0.1,3ff23c65c
1385,1.2,0.3,69f986aaf
1386,0.1,0.1,b36616178
1387,7.1,0.3,bd4404a60
1388,1.6,0.0,32f97388e
1389,1.6,0.1,ddc94666d
1390,1.0,0.2,0e4cf50f4
1391,1.2,0.6,c9307b1ee
1392,0.8,0.2,0e1b8bb74
1393,2.4,0.5,6b29b45d9
1394,2.3,0.2,eb30d51aa
1395,0.6,0.6,5955c1678
1396,4.0,0.0,26b70a13a
1397,0.2,0.2,9d1b799e7
1398,1.3,0.4,44175f75c
1399,3.2,0.6,d60dbdd7a
1400,2.0,0.1,eb4c66e7a
1401,0.9,0.2,353187b3d
1402,3.5,0.4,c37b2e740
1403,1.7,0.8,da7c5b19f
1404,3.0,0.2,1bbadc050
1405,4.1,0.5,121af879a
1406,0.6,0.6,3de6bc035
1407,1.2,0.3,ee8bf2efb
1408,4.0,0.4,921817343
1409,0.9,0.9,d7dc2efde
1410,0.1,-0.1,c251767cf
1411,1.1,0.5,14e52bdaf
1412,0.0,0.0,316756c4e
1413,0.5,0.0,f66047cfa
1414,1.8,0.3,bfaca902b
1415,2.2,0.3,0f1d071a8
1416,3.2,0.5,083f50328
1417,4.2,0.3,f845bd0c0
1418,1.2,0.3,0f1136ad3
1419,2.5,-0.1,007ffeccd
1420,0.5,0.5,52e6abd35
1421,1.3,0.2,b47536db5
1422,2.2,0.0,2d88536fc
1423,1.5,0.2,967ee6c2e
1424,3.8,0.3,9a34ddc8b
1425,0.9,0.9,db33da35e
1426,1.7,0.8,111748c15
1427,2.5,0.8,49d4a0adf
1428,0.7,0.0,495ce6c73
1429,2.8,0.1,bb90447e5
1430,2.7,0.4,19fd91f5b
1431,4.5,0.4,b1dd64fa6
1432,4.4,0.1,eea7548f0
1433,2.5,0.5,23d2b8824
1434,7.7,0.2,923a58e31
1435,0.8,0.2,181fb7dae
1436,3.4,0.0,4f7bfcb68
1437,6.6,0.4,2e65d72c2
1438,4.8,0.2,015c353ce
1439,2.4,0.0,ba021efa9
1440,0.4,-0.4,8e3e0ffde
1441,1.3,0.6,29b60faaa
1442,3.5,0.0,50fe7d515
1443,1.5,0.0,8ac1e8eb6
1444,0.4,0.1,09a024035
1445,1.6,0.2,4d5e5ad20
1446,3.3,0.1,ccf24ab8f
1447,6.7,0.2,dff412d60
1448,1.0,-0.1,b04a0dd9e
1449,0.3,0.3,e8dc8fa13
1450,0.3,0.1,951352bea
1451,3.0,0.7,4a4db4d32
1452,1.5,0.5,35c0c3aca
1453,0.2,0.2,6be53d844
1454,1.0,0.5,beea1e1dd
1455,0.9,0.9,c27c5a029
1456,1.9,0.3,348a982e2
1457,0.6,0.6,ad002785c
1458,5.3,0.1,4e991c023
1459,2.3,0.7,d0d9596e3
1460,2.4,0.8,53abff075
1461,11.7,0.5,9193c38af
1462,7.8,0.0,52d0469f8
1463,4.2,0.6,d9c54752f
1464,5.5,0.2,f8efa040f
1465,2.3,0.2,4fb9fc3d1
1466,1.0,0.0,611c6421b
1467,0.7,0.7,fb5ef5522
1468,0.5,-0.1,ce2319154
1469,0.0,0.0,a678a4342
1470,5.0,0.1,1adb292f6
1471,1.2,0.0,ea1736eec
1472,0.0,0.0,3890935ed
1473,1.2,-0.6,e830259ca
1474,3.7,0.3,a2b42f2e5
1475,1.5,0.1,f0ba86cc6
1476,0.9,-0.1,99859bab7
1477,2.3,0.4,917ca93b3
1478,2.8,0.7,fef6df98c
1479,1.1,0.2,9ca247f84
1480,1.8,0.2,88a264f0d
1481,1.2,0.0,270bd311c
1482,3.1,0.1,0b74f813f
1483,11.8,0.0,c7195edba
1484,0.0,0.0,4a108fa61
1485,1.4,0.2,8e77d52ad
1486,0.3,0.0,a30803552
1487,1.4,0.4,e62224eeb
1488,2.2,0.0,aa91c3400
1489,1.6,0.5,80de23d7a
1490,4.2,0.1,06f523361
1491,3.4,0.2,6774f84e3
1492,0.1,0.1,8c0eb7188
1493,2.0,0.6,fd32ce3ef
1494,2.2,0.7,b34a4f038
1495,4.6,0.1,c573a0ce7
1496,0.9,0.9,400cbe759
1497,13.2,0.0,060e4ed30
1498,2.6,0.3,6d24fab68
1499,1.9,0.0,ae3c2cb86
1500,6.6,0.2,23e36bfd9
1501,2.8,0.7,5ca7a1543
1502,2.0,0.1,128293a4d
1503,0.8,-0.8,cca1ec6df
1504,1.8,0.3,fd7ae9b79
1505,1.5,0.2,b7d2d752f
1506,1.8,0.3,72bb30805
1507,1.8,0.0,0691034ac
1508,3.2,0.0,f86b59db0
1509,1.2,0.3,7c17de5f6
1510,2.1,0.1,e899d33d5
1511,2.8,0.4,fed3c719a
1512,0.0,0.0,62c16fa1a
1513,4.2,0.0,e2b705117
1514,0.9,0.9,92ee6241d
1515,0.4,0.1,e30bac76c
1516,2.4,0.1,53cd20574
1517,5.7,0.2,e1e58cd50
1518,0.9,0.9,4445fb72d
1519,3.7,0.4,d2fb45c15
1520,0.4,0.1,2b666036a
1521,2.5,0.3,a0322013c
1522,0.0,0.0,228e88a51
1523,1.8,0.2,76dae2b3e
1524,0.6,0.0,8a6ba0a40
1525,0.6,-0.1,8071fcc9c
1526,1.5,0.5,19a36eaab
1527,5.6,0.0,427acc248
1528,1.5,0.2,61dc8345a
1529,1.1,0.3,d62c55d90
1530,1.7,0.0,d63321570
1531,5.6,0.1,d50a1665e
1532,0.7,0.3,4b45ae85f
1533,2.7,0.2,bcfd80e17
1534,0.3,0.3,de59f42db
1535,1.2,0.6,cf8250644
1536,0.9,0.9,992d82305
1537,1.8,0.1,44598cf69
1538,3.6,0.2,3d13aab91
1539,1.5,0.1,eda903960
1540,1.8,0.6,73717bc4f
1541,4.7,0.6,39ec77c60
1542,2.5,0.8,05d3e4d55
1543,1.0,0.0,4e797dcdd
1544,0.3,0.3,4595acb4d
1545,3.7,0.3,f14086e70
1546,1.0,0.5,56ae25223
1547,3.1,0.2,5e711ed8d
1548,0.0,0.0,91f87fa27
1549,8.1,0.4,bd248bb10
1550,4.4,0.7,6cbbe5cd9
1551,1.0,-0.1,f03a41229
1552,3.6,0.4,aa1cf9c0c
1553,2.6,0.4,6e441b406
1554,7.5,0.0,763264fa2
1555,0.8,0.8,1877d9a0d
1556,4.2,0.3,1ffe668f9
1557,2.9,0.1,70a33ed88
1558,3.8,0.5,9f9bfa4d9
1559,1.7,0.4,1a0499255
1560,0.1,0.1,5a12ecdfc
1561,0.8,0.1,6c3b8c99c
1562,3.9,0.0,400b56d39
1563,1.4,0.0,7f432329f
1564,3.0,0.6,5893f7a9e
1565,0.0,0.0,16f74099a
1566,2.0,0.4,f58143fd5
1567,1.9,0.3,1da4026cd
1568,1.2,0.3,45a283ed6
1569,0.3,0.3,452a50855
1570,1.5,0.7,d4bc5b7ca
1571,1.8,0.6,db095d92a
1572,3.7,0.1,25bdd7d90
1573,1.2,0.6,4e3a1f99b
1574,2.0,0.5,63afbf2f2
1575,4.2,0.1,24573b56d
1576,2.1,0.3,ab385bfae
1577,0.5,0.2,8cebbeec1
1578,2.8,0.4,77d38bd16
1579,3.0,0.3,3e13d34d6
1580,0.9,0.1,0820696a3
1581,0.9,0.9,dafa3b086
1582,3.4,0.4,ab4f161ae
1583,0.6,0.6,2cf6b6627
1584,5.2,0.2,4e76c15d3
1585,2.3,0.4,b1d936001
1586,0.4,0.2,1b89f5335
1587,6.3,0.6,9e172ab13
1588,1.0,0.3,67f174628
1589,1.9,0.0,9d72113d5
1590,0.0,0.0,427343625
